06:56:42 loading abstraction from abstraction/
06:56:42   loaded_streets=('flop', 'turn', 'river'), lru_max=2000000
06:56:42 warming preflop-tier cache (~6s)...
06:56:44 config: DeepCFRConfig(advantage_hidden=(256, 256, 256), policy_hidden=(256, 256, 256), activation='relu', layer_norm=True, learning_rate=0.001, optimizer='adam', grad_clip=1.0, batch_size=256, outer_iters=250, traversals_per_iter=400, train_steps_per_iter=200, policy_train_steps=4000, advantage_buffer_size=500000, policy_buffer_size=500000, cfr_weighting='linear', num_players_train=(6, 8, 9), seat_randomization=True, seed=2026, checkpoint_every=25, lbr_every=25)
06:56:44 training -> /Users/joshuatseppich/projects/decision-db/training/pilot/
07:58:33 [iter 98/250] 49.6s trav + 2.1s train (adv_buf=623308, policy_buf=500000, wall=61.8min, eta=95.9min)
07:59:11 [iter 99/250] 35.4s trav + 2.1s train (adv_buf=630199, policy_buf=500000, wall=62.4min, eta=95.2min)
07:59:47 [iter 100/250] 34.3s trav + 2.1s train (adv_buf=636895, policy_buf=500000, wall=63.0min, eta=94.6min)
07:59:51 [iter 100] checkpoint -> iter_0100.pt
08:00:27 [iter 101/250] 33.6s trav + 2.1s train (adv_buf=643112, policy_buf=500000, wall=63.7min, eta=94.0min)
08:01:10 [iter 102/250] 40.4s trav + 2.1s train (adv_buf=651370, policy_buf=500000, wall=64.4min, eta=93.5min)
08:01:47 [iter 103/250] 35.6s trav + 2.0s train (adv_buf=659029, policy_buf=500000, wall=65.0min, eta=92.8min)
08:02:48 [iter 104/250] 58.6s trav + 2.1s train (adv_buf=672147, policy_buf=500000, wall=66.1min, eta=92.7min)
08:03:25 [iter 105/250] 34.7s trav + 2.1s train (adv_buf=679569, policy_buf=500000, wall=66.7min, eta=92.1min)
08:04:30 [iter 106/250] 62.7s trav + 2.2s train (adv_buf=693966, policy_buf=500000, wall=67.8min, eta=92.0min)
08:05:01 [iter 107/250] 29.0s trav + 2.2s train (adv_buf=699982, policy_buf=500000, wall=68.3min, eta=91.2min)
08:05:26 [iter 108/250] 22.8s trav + 2.2s train (adv_buf=704508, policy_buf=500000, wall=68.7min, eta=90.3min)
08:05:55 [iter 109/250] 27.0s trav + 2.1s train (adv_buf=709471, policy_buf=500000, wall=69.2min, eta=89.5min)
08:06:24 [iter 110/250] 26.7s trav + 2.3s train (adv_buf=714201, policy_buf=500000, wall=69.7min, eta=88.7min)
08:08:18 [iter 111/250] 56.8s trav + 2.2s train (adv_buf=726319, policy_buf=500000, wall=70.6min, eta=88.5min)
08:09:31 [iter 112/250] 71.0s trav + 2.1s train (adv_buf=740027, policy_buf=500000, wall=71.9min, eta=88.5min)
08:09:56 [iter 113/250] 23.0s trav + 2.2s train (adv_buf=744374, policy_buf=500000, wall=72.3min, eta=87.6min)
08:10:38 [iter 114/250] 39.7s trav + 2.1s train (adv_buf=752865, policy_buf=500000, wall=73.0min, eta=87.1min)
08:11:10 [iter 115/250] 29.8s trav + 2.1s train (adv_buf=758944, policy_buf=500000, wall=73.5min, eta=86.3min)
08:11:48 [iter 116/250] 36.0s trav + 2.1s train (adv_buf=766732, policy_buf=500000, wall=74.1min, eta=85.6min)
08:12:28 [iter 117/250] 37.5s trav + 2.2s train (adv_buf=774270, policy_buf=500000, wall=74.8min, eta=85.0min)
08:13:21 [iter 118/250] 51.0s trav + 2.1s train (adv_buf=785659, policy_buf=500000, wall=75.7min, eta=84.7min)
08:14:14 [iter 119/250] 50.4s trav + 2.1s train (adv_buf=796359, policy_buf=500000, wall=76.6min, eta=84.3min)
08:14:57 [iter 120/250] 40.9s trav + 2.2s train (adv_buf=804770, policy_buf=500000, wall=77.3min, eta=83.7min)
08:18:06 [iter 121/250] 185.1s trav + 4.4s train (adv_buf=815173, policy_buf=500000, wall=80.4min, eta=85.8min)
08:19:09 [iter 122/250] 59.8s trav + 3.0s train (adv_buf=821812, policy_buf=500000, wall=81.5min, eta=85.5min)
08:19:46 [iter 123/250] 35.0s trav + 2.1s train (adv_buf=827986, policy_buf=500000, wall=82.1min, eta=84.8min)
08:20:37 [iter 124/250] 48.9s trav + 2.1s train (adv_buf=837832, policy_buf=500000, wall=83.0min, eta=84.3min)
08:21:16 [iter 125/250] 36.4s trav + 2.1s train (adv_buf=845429, policy_buf=500000, wall=83.6min, eta=83.6min)
08:21:21 [iter 125] checkpoint -> iter_0125.pt
08:21:50 [iter 126/250] 26.0s trav + 2.1s train (adv_buf=850365, policy_buf=500000, wall=84.2min, eta=82.8min)
08:22:31 [iter 127/250] 39.0s trav + 2.2s train (adv_buf=856926, policy_buf=500000, wall=84.9min, eta=82.2min)
08:23:16 [iter 128/250] 42.8s trav + 2.1s train (adv_buf=865502, policy_buf=500000, wall=85.6min, eta=81.6min)
08:23:55 [iter 129/250] 37.5s trav + 2.2s train (adv_buf=873464, policy_buf=500000, wall=86.3min, eta=80.9min)
08:24:47 [iter 130/250] 50.2s trav + 2.1s train (adv_buf=884412, policy_buf=500000, wall=87.1min, eta=80.4min)
08:25:30 [iter 131/250] 40.5s trav + 2.1s train (adv_buf=892682, policy_buf=500000, wall=87.8min, eta=79.8min)
08:26:30 [iter 132/250] 58.1s trav + 2.1s train (adv_buf=903655, policy_buf=500000, wall=88.8min, eta=79.4min)
